name	paragraphs
Extraterrestrial_life	By the 21st century, it was accepted that multicellular life in the Solar System can only exist on Earth, but the interest in extraterrestrial life increased regardless. This is a result of the advances in several sciences. The knowledge of planetary habitability allows to consider on scientific terms the likelihood of finding life at each specific celestial body, as it is known which features are beneficial and harmful for life. Astronomy and telescopes also improved to the point exoplanets can be confirmed and even studied, increasing the number of search places. Life may still exist elsewhere in the Solar System in unicellular form, but the advances in spacecraft allow to send robots to study samples in situ, with tools of growing complexity and reliability. Although no extraterrestrial life has been found and life may still be just a rarity from Earth, there are scientific reasons to suspect that it can exist elsewhere, and technological advances that may detect it if it does.[157]
Extraterrestrial_life	"Many scientists are optimistic about the chances of finding alien life. In the words of SETI's Frank Drake, ""All we know for sure is that the sky is not littered with powerful microwave transmitters"".[158] Drake noted that it is entirely possible that advanced technology results in communication being carried out in some way other than conventional radio transmission. At the same time, the data returned by space probes, and giant strides in detection methods, have allowed science to begin delineating habitability criteria on other worlds, and to confirm that at least other planets are plentiful, though aliens remain a question mark. The Wow! signal, detected in 1977 by a SETI project, remains a subject of speculative debate.[159]"
Extraterrestrial_life	"On the other hand, other scientists are pessimistic. Jacques Monod wrote that ""Man knows at last that he is alone in the indifferent immensity of the universe, whence which he has emerged by chance"".[160] In 2000, geologist and paleontologist Peter Ward and astrobiologist Donald Brownlee published a book entitled Rare Earth: Why Complex Life is Uncommon in the Universe.[161][better source needed] In it, they discussed the Rare Earth hypothesis, in which they claim that Earth-like life is rare in the universe, whereas microbial life is common. Ward and Brownlee are open to the idea of evolution on other planets that is not based on essential Earth-like characteristics such as DNA and carbon."
Extraterrestrial_life	"As for the possible risks, theoretical physicist Stephen Hawking warned in 2010 that humans should not try to contact alien life forms. He warned that aliens might pillage Earth for resources. ""If aliens visit us, the outcome would be much as when Columbus landed in America, which didn't turn out well for the Native Americans"", he said.[162] Jared Diamond had earlier expressed similar concerns.[163] On 20 July 2015, Hawking and Russian billionaire Yuri Milner, along with the SETI Institute, announced a well-funded effort, called the Breakthrough Initiatives, to expand efforts to search for extraterrestrial life. The group contracted the services of the 100-meter Robert C. Byrd Green Bank Telescope in West Virginia in the United States and the 64-meter Parkes Telescope in New South Wales, Australia.[164] On 13 February 2015, scientists (including Geoffrey Marcy, Seth Shostak, Frank Drake and David Brin) at a convention of the American Association for the Advancement of Science, discussed Active SETI and whether transmitting a message to possible intelligent extraterrestrials in the Cosmos was a good idea;[165][166] one result was a statement, signed by many, that a ""worldwide scientific, political and humanitarian discussion must occur before any message is sent"".[167]"
Extraterrestrial_life	The 1967 Outer Space Treaty and the 1979 Moon Agreement define rules of planetary protection against potentially hazardous extraterrestrial life. COSPAR also provides guidelines for planetary protection.[168] A committee of the United Nations Office for Outer Space Affairs had in 1977 discussed for a year strategies for interacting with extraterrestrial life or intelligence. The discussion ended without any conclusions. As of 2010, the UN lacks response mechanisms for the case of an extraterrestrial contact.[169]
Extraterrestrial_life	"One of the NASA divisions is the Office of Safety and Mission Assurance (OSMA), also known as the Planetary Protection Office. A part of its mission is to ""rigorously preclude backward contamination of Earth by extraterrestrial life.""[170]"
Extraterrestrial_life	In 2016, the Chinese Government released a white paper detailing its space program. According to the document, one of the research objectives of the program is the search for extraterrestrial life.[171] It is also one of the objectives of the Chinese Five-hundred-meter Aperture Spherical Telescope (FAST) program.[172]
Extraterrestrial_life	"In 2020, Dmitry Rogozin, the head of the Russian space agency, said the search for extraterrestrial life is one of the main goals of deep space research. 
He also acknowledged the possibility of existence of primitive life on other planets of the Solar System.[173]"
Extraterrestrial_life	"The French space agency has an office for the study of ""non-identified aero spatial phenomena"".[174][175] The agency is maintaining a publicly accessible database of such phenomena, with over 1600 detailed entries. According to the head of the office, the vast majority of entries have a mundane explanation; but for 25% of entries, their extraterrestrial origin can neither be confirmed nor denied.[174]"
Extraterrestrial_life	"In 2020, chairman of the Israel Space Agency Isaac Ben-Israel stated that the probability of detecting life in outer space is ""quite large"". But he disagrees with his former colleague Haim Eshed who stated that there are contacts between an advanced alien civilisation and some of Earth's governments.[176]"
Extraterrestrial_life	Although the idea of extraterrestrial peoples became feasible once astronomy developed enough to understand the nature of planets, they were not thought of as being any different from humans. Having no scientific explanation for the origin of mankind and its relation to other species, there was no reason to expect them to be any other way. This was changed by the 1859 book On the Origin of Species by Charles Darwin, which proposed the theory of evolution. Now with the notion that evolution on other planets may take other directions, science fiction authors created bizarre aliens, clearly distinct from humans. A usual way to do that was to add body features from other animals, such as insects or octopuses. Costuming and special effects feasibility alongside budget considerations forced films and TV series to tone down the fantasy, but these limitations lessened since the 1990s with the advent of computer-generated imagery (CGI), and later on as CGI became more effective and less expensive.[177]
Extraterrestrial_life	Real-life events sometimes captivate people's imagination and this influences the works of fiction. For example, during the Barney and Betty Hill incident, the first recorded claim of an alien abduction, the couple reported that they were abducted and experimented on by aliens with oversized heads, big eyes, pale grey skin, and small noses, a description that eventually became the grey alien archetype once used in works of fiction.[177]
Flying_saucer	A flying saucer, or flying disc, is a purported type of disc-shaped unidentified flying object (UFO). The term was coined in 1947 by the United States (US) news media for the objects pilot Kenneth Arnold claimed flew alongside his airplane above Washington State, specifically over Mount Rainier looking for a lost military aircraft. Newspapers reported Arnold's story with speed estimates implausible for aircraft of the period. The story preceded a wave of hundreds of sightings across the United States, including the Roswell incident and the Flight 105 UFO sighting. A National Guard pilot died in pursuit of a flying saucer in 1948,[1] and civilian research groups and conspiracy theories developed around the topic. The concept quickly spread to other countries. Early reports speculated about secret military technology, but flying saucers became synonymous with aliens by 1950. The more general military terms unidentified flying object (UFO) and unidentified anomalous phenomena (UAP) have gradually replaced the term over time.
Flying_saucer	In science fiction, UFO sightings, UFO conspiracy theories, and broader popular culture, saucers are typically piloted by nonhuman beings.[3] Most reported sightings describe saucers in the distance and do not mention a crew. Descriptions of the craft vary considerably. Early reports emphasized speed, but the descriptions shifted over the decades to the objects mostly hovering. They are generally said to be round, sometimes with a protrusion on top, but details of the shape vary between reports. Witnesses describe flying saucers as silent or deafening, with lights of every color, and flying alone or in formation. Size estimates range from small enough to fit in a living room to over 2,000 feet (610 m) in diameter. Sightings are most frequent at night. Astronomer Donald Howard Menzel concluded that the reports were too varied to all be describing the same type of objects. Experts have identified most reported saucers as known phenomena, including astronomical objects such as Venus, airborne objects such as balloons, and optical phenomena such as sun dogs.
Flying_saucer	1950s pop culture embraced flying saucers. The discs appeared in film, television, literature, music, toys, and advertising. Their reports influenced religious movements and were the subject of military investigations. The shape became visual shorthand for alien invaders. During the 1960s, saucers waned in popularity as UFOs were reported and depicted in other shapes. Discs ceased to be viewed as the standard shape for alien spacecraft but are still often depicted, sometimes for their retro value to evoke the early Cold War era.
Flying_saucer	"Reports of fantastical aircraft predate the first flying saucers.[5]: 24  In antiquity, mysterious lights in the sky were interpreted as spiritual phenomena.[6] In the 1800s, many newspapers reported massive airships with glowing lights and humming engines. These are often seen as precursors to flying saucer and UFO sightings.[7] On January 25, 1878, the Denison Daily News printed an article in which John Martin, a local farmer, reported an object resembling a balloon flying ""at wonderful speed"". The newspaper said it appeared to be about the size of a saucer from his perspective, one of the first uses of the word ""saucer"" in association with a UFO.[8] An outbreak of a number of  sightings of mystery airships occurred in America in 1896 and 1897. During World War II, Allied pilots reported balls of light following their planes. They named the lights foo fighters and believed they were advanced Axis aircraft.[9]: 2 "
Flying_saucer	"Many aspects of the typical flying saucer first appeared in science fiction.[10][11]: 206–8  French sociologist Bertrand Méheust noted, for example, Jean de La Hire's 1908 novel La Roue fulgurante (The Lightning Wheel).[12] In the novel, a flying disc-shaped machine abducts the protagonists via a beam of light.[11]: 206–8  Science fiction magazine Amazing Stories began publishing ""The Shaver Mystery"" in 1945. Written by Richard Sharpe Shaver and edited by Raymond A. Palmer, they were science fiction tales about technologically advanced ""detrimental robots"" that abducted humans, but the stories were presented as a true account of Shaver's life.[3][13]: 1–3  Until the magazine ceased printing The Shaver Mystery, Amazing Stories' letter column was regularly full of readers sharing their own purportedly true sightings of the robots.[13]: 3 "
Flying_saucer	Before the flying saucer was coined as a term, fantasy artwork in pulp magazines depicted flying discs.[4] Skeptical physicist Milton Rothman noted the appearance of so-called flying saucers in the fantasy artwork of 1930s pulp science fiction magazines, by artists such as Frank R. Paul.[14][15] One of Paul's earliest depictions of a flying saucer appeared on the cover of the November 1929 issue of Hugo Gernsback's pulp science fiction magazine Science Wonder Stories.[4] Science fiction illustrator Frank Wu wrote:
Flying_saucer	The point is that the idea of space vehicles shaped like flying saucers was imprinted in the national psyche for many years prior to 1947, when the Roswell incident took place. It didn't take much stretching for the first observers of UFOs to assume that the unknown objects hovering in the sky had the same disk shape as the science fictional vehicles.[14]
Flying_saucer	"The modern flying saucer concept, including the association with aliens, can be traced to the 1947 Kenneth Arnold UFO sighting.[16][6] On June 24, 1947, businessman and amateur pilot Kenneth Arnold landed at the Yakima, Washington airstrip. He told staff and friends that he'd seen nine unusual airborne objects.[17] Arnold estimated their speed at 1,700 miles per hour, beyond the capabilities of known aircraft.[16] Newspapers soon contacted Arnold for interviews. The East Oregonian reported his supposed aircraft as ""saucer-like"".[18] In a June 26 radio interview, Arnold described them as ""something like a pie plate that was cut in half with a sort of a convex triangle in the rear"".[19][20] Headline writers coined the terms ""flying saucer"" and ""flying disk"" (or ""disc"") for the story.[16][21] Arnold later told CBS News that the early coverage ""did not quote me properly [...] when I described how they flew, I said that they flew like they take a saucer and throw it across the water. Most of the newspapers misunderstood and misquoted that, too. They said that I said that they were saucer-like; I said that they flew in a saucer-like fashion.""[22] The circular shape of typical flying saucers may be due to reporters mistaking Arnold's ""saucer-like"" description of motion.[16]"
Flying_saucer	"Arnold's story preceded a wave of hundreds of flying saucer reports.[16] Lieutenant Governor of Idaho Donald S. Whitehead claimed he saw a fast-moving object resembling a meteor around the time of Arnold's sighting.[23] In early July, head of Air Materiel Command Nathan F. Twining told reporters that ""anyone seeing the objects"" should contact Wright Field.[24] The next widely publicized report was the sighting by a United Airlines crew on July 4 of nine more disc-like objects pacing their plane over Idaho.[25][9]: 10 "
Flying_saucer	"The public was divided on the potential origin of the saucers.[26]: 206  Arnold told military intelligence officers he suspected the discs were experimental aircraft, and early newspapers reported Arnold saying, ""I don't know what they were—unless they were guided missiles.""[27][16] News media speculated on a Soviet origin, and many war veterans connected them to the foo fighters seen during World War II.[28][5]: 21   A Gallup Poll found that 90% of Americans were aware of the saucer stories, and 16 percent believed they were secret military weapons, most likely American. The most common explanation given was some type of illusion or mirage.[29][30] Less than one percent believed they were alien craft.[29][26]: 206  One report from Seattle, Washington, described a hammer and sickle painted onto a flying disc.[26]: 207  The stories spread to other countries, where they were influenced by local political and social concerns. In Europe, which was still recovering from the Second World War, saucers were often reported with rocket-like features. German newspapers reported flying saucers that exploded or had tails of fire.[31] The names for the discs were largely derived from the English ""flying saucer"" including the French soucoupe volante, Spanish platillo volante, Portuguese disco voador, Swedish flygande tefat, German fliegende Untertasse, and Italian disco volante.[32][5]: 83–6 "
Flying_saucer	"The 1947 sightings peaked in the days after the Fourth of July and declined rapidly through mid-July.[33][34] Multiple organizations offered $1,000 rewards for hard proof.[35][36] In the widely reported July 7, 1947, Twin Falls saucer hoax, four teenagers in Idaho fabricated a crashed disc from jukebox parts.[37][38] On July 8, the Army Air Force base at Roswell, New Mexico, issued a press release saying that they had recovered a ""flying disc"" from a nearby ranch; the so-called Roswell UFO incident made front-page news.[39][40] International media covered the military's announcement of a crashed disc, but within 24 hours were reporting the military's retraction and explanation that the material was balloon debris.[41][34] By July 11, the most widely reported story was a North Hollywood resident's claim that a 30-inch galvanized iron disc containing glass radio tubes had crashed in his garden. Newspapers quoted Fire Battalion Chief Wallace Newcombe's assessment, ""It doesn't look to me like it could fly.""[42][34]"
Flying_saucer	The Air Force collected over a hundred reports at Wright Field, now Wright-Patterson Air Force Base, Ohio.[43] Air Force General Nathan Twining established Project SAUCER, later renamed Project Sign,[44] the first in a series of UFO investigations by the US Government.[45] Other national governments followed suit. Canada began Project Magnet and the United Kingdom launched the Flying Saucer Working Party in 1950, which attributed saucer reports to meteorological phenomena, astronomical phenomena, misidentification, optical illusions, misconceptions, or hoaxes.[46][47]
Flying_saucer	"By the 1950s, the term ""flying saucer"" was widely associated with extraterrestrial life.[5]: 50  After commercial pilots Clarence Chiles and John Whitted reported a glowing cylindrical object flying past their plane in 1948, the US Air Force began to seriously investigate the possibility of an alien origin, but also concluded that reported discs ""seem inconsistent with the requirements for space travel.""[5]: 58–59 [9]: 22–23  In a 1950 interview on flying saucers, Kenneth Arnold said, ""if it's not made by our science or our Army Air Forces, I am inclined to believe it's of an extra-terrestrial origin"".[16] This extraterrestrial hypothesis was accompanied by other unusual theories. Meade Layne speculated that they came from an alternate dimension.[48]: 16  Many people claimed to be the inventors of the discs but could offer no evidence.[5]: 87–90  From 1947 to 1970, there was a broad range of overlapping and contradictory explanations for the saucers' origin and purpose, even among proponents.[49]: 32 "
Flying_saucer	"Beliefs about flying saucers were influenced by pulp science fiction.[49] Amazing Stories editor Ray Palmer transitioned from publishing the purportedly true Shaver Mystery, to publishing and organizing UFO investigations.[5]: 52–56  In 1946, Palmer published Fred Crisman's letters about his encounters with underground beings.[50] The following year, Crisman sent Palmer pale metallic fragments along with a report from his employee, Harold Dahl, about a malfunctioning flying saucer.[51][52] Palmer recruited Kenneth Arnold to investigate Crisman and Dahl's Maury Island incident. The fragments turned out to be slag from a local smelter, but the men in black that Crisman and Dahl claimed were following them would become a common element in later UFO literature.[51][52] Gray Barker popularized the idea of ""men in black"" who intimidate or silence UFO witnesses in his book They Knew Too Much About Flying Saucers.[53] Palmer launched the magazine Fate in 1948, claiming to offer ""the truth about flying saucers"".[5]: 54  It was the first of many non-fiction paranormal magazines, a genre that flourished in the 1950s.[13]: 3 "
Flying_saucer	"A flying saucer movement developed during the 1950s.[5]: 83  It was influenced by scientific research, occult practices, pop culture, existing religions, and earlier myths. In reports and in popular media such as the 1951 film The Day the Earth Stood Still, saucers and their pilots were characterized as messengers.[54]: 275  The first wave of so-called contactees, George Van Tassel, George Adamski, Truman Bethurum, Orfeo Angelucci, and George Hunt Williamson, all claimed to have ridden aboard the saucers and brought back messages for humanity.[48]: 103–119  New religions and institutions arose around the contactees.[48]: 4  Van Tassel built the Integratron, a domed structure near Landers, California, intended to facilitate further contact with aliens, physical rejuvenation, and a kind of spiritual time travel.[48]: 132  According to George King, he founded the Aetherius Society—a new religious movement influenced by theosophy—at the direct instruction of an extraterrestrial.[48]: 140  Some existing religions began to incorporate flying saucers. The Nation of Islam taught that the end of the world would be brought about by the ""Mother Wheel"" or ""Mother Plane"", a flying saucer half a mile wide.[54]: 280–281  During the same time that Margaret Murray's ""Old Religion"" or witch-cult hypothesis was being discredited in academic circles, its core idea—a lost civilization remembered in myth—was being embraced in pulp fiction, occult groups, and the growing UFO movement.[55] Several authors speculated that ancient astronauts piloting UFOs were the cause of myths and religions. Schoolteacher Robert Dione wrote God Drives a Flying Saucer to reframe biblical miracles and the Miracle of the Sun as the work of humanoid aliens piloting flying saucers. Later, Erich von Däniken released Chariots of the Gods?, a work of pseudoscience that attributed ancient artifacts and monuments to its purported ancient astronauts.[56]"
Flying_saucer	"Ufology developed as a parallel social movement.[57]: 63  Well-known Variety columnist Frank Scully published Behind the Flying Saucers in 1950. The book presents the Aztec, New Mexico, crashed saucer hoax as the true account of an alien craft that ""gently pancaked to earth like Sonja Henie imitating a dying swan"" and was recovered by the United States government. The hoaxers were convicted of fraud for selling useless dowsing equipment to the oil industry based on a claimed alien origin, but the book described one of the men as a doctor with ""more degrees than a thermometer"".[58][48]: 34  Donald Keyhoe took a ""nuts and bolts"" approach to the idea of the government covering up alien life in his 1950 book The Flying Saucers Are Real.[48]: 18, 109  When the popular and respected Life magazine ran ""Have We Visitors From Space?"" in 1952, taking seriously ideas of alien visitors, a wave of sightings followed.[59]: 123  The 1952 sightings spurred Leonard H. Stringfield to form an early UFO investigation group called the Civilian Investigating Group for Aerial Phenomena and to publish research on UFOs.[5]: 96  Albert K. Bender started his own International Flying Saucer Bureau in Bridgeport, Connecticut, in 1952.[5]: 97  Influenced by these works, James W. Moseley began to tour the country interviewing witnesses and distributing a newsletter for the growing saucer subculture.[5]: 98 "
Flying_saucer	"Within a decade of the first saucer sightings, reports spread to other countries, leading to the emergence of local groups and ufologists.[5]: 103  Antonio Ribera started Centro de Estudios Interplanetarios in Spain, and Edgar Jarrold founded the Australia Flying Saucer Bureau.[5]: 104  In France, UFO groups overlapped with occult groups and the anti-nuclear movement.[5]: 108  Reports have been more often made in the countries where UFO groups are in operation, such as the United States, France, Spain, the United Kingdom, Brazil, Chile, and Argentina.[60] By the end of the decade, The Case for the UFO author Morris K. Jessup reflected on his field: ""This embryonic science is as full of cults, feuds, and dogmas as a dog is of fleas. There are probably more opinions about the nature and purpose of UFO's as there are Ufologers.""[61][5]: 115 "
Flying_saucer	"UFO photography emerged as a subgenre of documentary photography, showing often blurry or abstract discs framed by otherwise everyday settings.[62] Notable examples include the 1950 McMinnville photographs,[63][64][26]: 207–208  the Passaic UFO photographs,[65] and the photographs of contactee George Adamski.[62] Some of the alleged flying saucer photographs of the era were hoaxes, created using everyday objects such as hubcaps.[66] German rocket scientist Walther Johannes Riedel analyzed George Adamski's UFO photos and found them to be faked. The UFO's ""landing struts"" were General Electric light bulbs with GE logos visible on them.[67][68] UFO researcher Joel Carpenter identified the body of Adamski's ""flying saucer"" as the lampshade from a 1930s pressure lantern.[69][70]"
Flying_saucer	"Flying saucers are now considered retro and emblematic of the 1950s and of science fiction B movies.[71][66] The term ""flying saucer"" was gradually supplanted by ""UFO"" and later ""UAP"".[72] Discs ceased to be the standard shape in UFO reports,[73][74] and a broader variety of objects were reported.[75] Recent reports more often describe spherical and triangular UFOs.[76][77]"
Flying_saucer	"Experts have identified the majority of flying saucer and broader UFO reports with known phenomena.[78] British government investigations in the 1950s found that the vast majority of reports were misidentifications or hoaxes.[5]: 111  Common explanations for saucer sightings include the planet Venus, weather phenomena such as ice crystals, balloons, and airborne trash.[79] The US Navy and General Mills launched thousands of top-secret Skyhook spy balloons by the mid-1950s. Because they floated at high altitude, it was difficult to judge the speed of the massive balloons, and they were widely reported as flying saucers.[80] Kentucky Air National Guard pilot Thomas Mantell died while pursuing an unknown round object ""of tremendous size"",[9]: 18–22  later identified as a Skyhook balloon.[81] News media reported Mantell as having crashed ""chasing [a] flying saucer"", and some lost Skyhook balloons were tracked down using news reports of UFO sightings.[1]"
Flying_saucer	"In the mid-1950s, psychologists began to study why people believed in flying saucers despite the lack of evidence. French psychiatrist Georges Heuyer viewed the phenomenon as a kind of global folie à deux, or shared delusion, triggered by fear of a possible nuclear holocaust.[5]: 182  In the 1970s, French UFO researcher Michel Monnerie compared reports that were later identified with those that remained unexplained. Monnerie found no difference in the frequency of paranormal phenomena reported alongside the sightings identified later as mundane known objects. These findings led him to develop the thesis that the saucer-specific experiences were a ""psychosocial"" process of myth-making triggered by but not caused by aerial phenomena. This psychosocial UFO hypothesis became a popular explanation in France.[82][5]: 249–250 "
Flying_saucer	"Eyewitness descriptions differ in reported appearance, movement, and purpose. In a 1963 overview of flying saucers, astronomer Donald Howard Menzel found some broad traits across sightings but noted that ""no two reports describe exactly the same kind of UFO.""[83]: 7  Menzel found saucers were usually reported as round but included objects shaped like dining saucers, teardrops, cigars, kidney beans, the planet Saturn, and yarn spindles. Saucers often were reported with a dome or knob-shaped protrusion on the top side. Size	estimates ranged from 20 feet to over 2,000 feet (610 m) in diameter. Menzel found saucers reported in nearly every color, often glowing or flashing. The sightings had little consistency in reported movement. Witnesses described hearing sounds ranging from a thunderclap to total silence. Sightings typically took place at night, around sunset or sunrise. Almost all witnesses described distant saucers in flight.[83] Menzel concluded, ""No single phenomenon could possibly display such infinite variety.""[83]: 9 "
Flying_saucer	If a witness describes a saucer's crew, they usually regard them as extraterrestrial.[22] Grey aliens gradually became the most reported type of pilot, but a vast range of beings have been reported.[84] The diversity was greater in the 1950s and early 1960s, when witnesses reported the aliens variously as hairy, hairless, monstrous, gorgeous, gigantic, dwarfish, robotic, insectoid, avian, Nordic, or grey-skinned.[60][22] Historian Greg Eghigian argues that this gradual standardization indicates a cultural process to create a broadly recognizable design.[60]
Flying_saucer	"Witnesses consistently describe and depict flying saucers as ahead of contemporary technology. When comparing the 1947 saucer reports to the mystery airships of the 1800s, sociologist Robert Bartholomew found that the claimed observations ""reflected popular social and cultural expectations of each period"".[26]: 209  The mystery airship sightings of the 1800s included details such as metal hulls, propellers, searchlights, and large wings.[26]: 195  The 1947 sightings—occurring months before Chuck Yeager broke the sound barrier—emphasized the ""incredible speed"" of flying saucers.[85]: 171   While most 1947 reports focused on speed, this fell to 41 percent in 1971 and 22 percent in 1986.[85]: 173–174  In the 1950s, hovering flying saucers were associated with contactees and hoaxes. By 1986, almost half of reported UFOs were said to hover slowly or remain motionless.[85]: 174 "
Flying_saucer	In popular media, flying saucers underwent a change in motion similar to the shift in eyewitness reports. Early portrayals emphasized high speed maneuvers, but later media gradually shifted to slowly hovering discs.[85]: 173–175  Early films such as The Flying Saucer (1950) and film serials such as Bruce Gentry – Daredevil of the Skies (1949), show saucers streaking past at high speeds. The Day the Earth Stood Still (1951) mentions high speeds tracked by radar but also includes a slow landing scene. The 1960s television series The Invaders prominently features a slow landing scene in every episode. Many later iconic flying saucer films, including Close Encounters of the Third Kind (1977) and Fire in the Sky (1993), depict hovering and slow movements.[85]: 175 
Flying_saucer	Since the late 1940s, flying discs have increasingly become associated with a cultural conception of aliens that reflects the social and political anxieties of the 20th century. Fictional flying saucers represent concerns about atomic warfare, the Cold War, loss of bodily integrity, xenophobia, government secrecy, and the question of whether humanity is alone in the universe.[86] Reports from witnesses influenced popular media, which led to greater interest in flying saucers.[86] For the film Earth vs. the Flying Saucers, producer Charles H. Schneer adapted Donald Keyhoe's UFO books for the screenplay, while special effects artist Ray Harryhausen consulted with contactee George Adamski about the saucer design.[87] No correlation has been found between the release of major UFO films and spikes in sightings.[5]: 222  A disc, often domed or emitting a beam of light, has become visual shorthand for aliens.[66] In 2017, the flying saucer emoji was added to Unicode.[88]
Flying_saucer	"Although the symbol now signifies alien life, similar motifs had unrelated religious and astronomical meanings in the past. Some ufologists have attempted to re-interpret premodern art to support pseudohistorical claims of ancient alien interactions with humanity. Ufologists claim that early portrayals of flying discs can establish a historical basis for their existence as physical craft or some other type of external phenomena. However, experts have consistently explained purported portrayals of ancient UFOs as artifacts of the cultures producing them. For example, Italian Renaissance painter Carlo Crivelli put a disc-shaped element in his 1486 altarpiece The Annunciation, with Saint Emidius that art historian Massimo Polidoro described as ""a vortex of angels in the clouds"". The artists and audiences of the time understood it as an artistic device representing the influence of the Christian God, not extraterrestrials. The device is seen more clearly in many contemporary works, notably Luca Signorelli's 1491 Annunciation.[89]"
Flying_saucer	"Several precursors to modern flying saucers appeared in science fiction literature, including The Shaver Mystery.[90] Richard Sharpe Shaver's stories about a secret technologically advanced civilization of ""detrimental robots"" inside the earth were published as a true account of his life.[49] Backlash from the science fiction community carried over to UFO literature.[13] Saucers did appear in conventional science fiction,[91] but a genre emerged that treated fantastical stories as either true or plausibly true.[92] The debut issue of Mystic magazine asked readers, ""When you read this story, you will tell yourself that it is fiction; the editors assure you that it is. But what if—it isn't?""[93] The Fortec Conspiracy, a science fiction novel, both drew from and fed into crashed saucer rumors.[94] Major newspapers rarely did reviews for saucer books but printed their sensationalist advertisements claiming to prove that flying saucers had landed or were being covered up. Cultural studies scholar Jonathan Gray describes this type of widely-viewed alarmist ad as a paratext (related to the central text but not a part of it), which can reach a much broader audience than the text itself.[95]"
Flying_saucer	Advertisements leveraged cultural interest in flying saucers from the earliest reports. Magazines were promoted as offering skeptical, debunking explanations for the phenomenon. From 1947 into the 1970s, marketing leveraged the discs' potential as advanced technology. By the 1980s, saucers in advertisement were used to evoke awe towards their potential pilots more than futurism.[95]
Flying_saucer	"Aliens and flying discs were common in 1950s science fiction comics that flourished after the Golden Age of Comic Books.[97] Launched in the 1960s, the comic book anthology UFO Flying Saucers featured illustrations of supposedly real sightings.[97] The opening to its first issue declared, ""Our scientists have seen them! Our airmen have fought them!""[98] As the 1950s progressed, former pulp readers turned their attention to the growing medium of television.[99]"
Flying_saucer	"Many early portrayals of flying saucers linked them to the Cold War.[5]: 65  The 1949 film serial Bruce Gentry – Daredevil of the Skies featured a man-made flying saucer,[100] and the 1950 film The Flying Saucer focused on Cold War espionage.[5]: 65  Saucer films in the 1950s featured alien pilots, but many continued to center on Cold War fears.[101]: 14, 67  The Thing from Another World (1951) was a loose adaptation of John W. Campbell's ""Who Goes There?"", updated to include aliens and relocated to Alaska, where Americans feared a Russian attack.[101]: 44  Later that year, The Day the Earth Stood Still had its human-looking alien Klaatu give audiences explicit warnings about a possible nuclear holocaust.[101]: 4  The Day the Earth Stood Still and The Thing from Another World were financial successes that established the market for an ""alien visitor"" subgenre of science fiction that merged flying saucers into existing space opera tropes.[5]: 66  Slowly hovering discs, such as the one from the landing scene in The Day the Earth Stood Still, appeared throughout science fiction, including It Came from Outer Space (1953),  Earth vs. the Flying Saucers (1956), and the television series The Invaders.[85]: 175  While contactees described aliens as benevolent messengers, Hollywood films often depicted them as monstrous antagonists.[5]: 222 "
Flying_saucer	Other countries adapted the largely American phenomenon at different times, adding elements of the local culture. Early British films were low-budget productions such as Devil Girl from Mars (1954) and Stranger from Venus (1954).[102][103] Japanese filmmakers incorporated flying discs and alien invaders into the tokusatsu tradition in mid-50s films such as Fearful Attack of the Flying Saucers and Warning from Space.[104] Indian cinema began to incorporate alien invaders in the 1960s, starting with the Tamil-language Kalai Arasi.[105] An adaptation of Bankubabur Bandhu by Satyajit Ray was never completed but may have influenced other works of science fiction.[106] In Spain, alien-themed television shows became popular in the 1960s.[5]: 174 
Flying_saucer	"Flying saucers quickly spread to other genres. In Metro-Goldwyn-Mayer's big-budget Forbidden Planet, a futuristic 1956 adaptation of William Shakespeare's play The Tempest, humans travel through space in the United Planets Cruiser C-57D, a ship resembling a flying saucer.[107] The Twilight Zone episodes ""The Monsters Are Due on Maple Street"", ""Third from the Sun"", ""Death Ship"", ""To Serve Man"", ""The Invaders"", and ""On Thursday We Leave for Home"", all make use of the iconic saucer from Forbidden Planet.
[108] The C-57D was followed by other disc-shaped spacecraft in broader science fiction, such as the Jupiter 2 from the television series Lost in Space (1965–1968).[109] Saucers appeared in the television series Babylon 5 (1994–1998) as starships used by a race called the Vree.[110] Aliens in the film Independence Day (1996) attacked humanity in giant city-sized saucer-shaped spaceships.[111]"
Flying_saucer	"Flying saucers were supplanted by other concepts and fell out of favor with Hollywood filmmakers.[66][101]: 106  After 1956, American saucer films were mainly B movies. Plan 9 from Outer Space is infamous for its ""pie-pan"" saucers dangled from visible piano wire.[112][101]: 62, 93  Television shows and British films continued to depict flying discs and alien invaders into the 1960s.[101]: 106  Various saucer designs have appeared in Doctor Who, such as those used by the Daleks in Daleks' Invasion Earth 2150 A.D. or the Cybermen in ""The Tenth Planet"".[113][114] Italy produced a wave of low-budget films, often space operas or comedies, including Omicron (1963) and Il disco volante (1964).[101]: 107–122  By the end of the 1960s, Japan, Italy, and Britain largely ceased producing saucer films.[101]: 143  Disc-shaped spacecraft fell out of favor in straight science fiction but continued to be used ironically in comedies.[115][66] The image is often invoked retrofuturistically to produce a nostalgic feel in period works.[86] For example, Mars Attacks! (1996) draws on the flying saucer as part of the larger satire of 1950s B movie tropes.[116]"
